Note: items below colored red will not work on F150s due to firmware restrictions,,,,,,,
,,,,"7=PLC disabled, PARG enabled, PACF enabled, PACR enabled",,"F=PLC enabled, PARG enabled, PACF enabled, PACR enabled",
720-02-02,x*xx,xxxx,,"Passive Entry Passive Start (PEPS), Pwr Liftgate Control (PLC), ParkAid Switch (PS), Pwr Liftgate Chime (LC)",,,
,,,,"0=PEPS disabled, PLC disabled, PS disabled, LC Non-DNA",,"8=PEPS enabled, PLC disabled, PS disabled, LC Non-DNA",
,,,,"1=PEPS disabled, PLC disabled, PS disabled, LC DNA",,"9=PEPS enabled, PLC disabled, PS disabled, LC DNA",
,,,,"2=PEPS disabled, PLC disabled, PS enabled, LC Non-DNA",,"A=PEPS enabled, PLC disabled, PS enabled, LC Non-DNA",
,,,,"3=PEPS disabled, PLC disabled, PS disabled, LC DNA",,"B=PEPS enabled, PLC disabled, PS disabled, LC DNA",
,,,,"4=PEPS disabled, PLC enabled, PS disabled, LC Non-DNA",,"C=PEPS enabled, PLC enabled, PS disabled, LC Non-DNA",
,,,,"5=PEPS disabled, PLC enabled, PS disabled, LC DNA",,"D=PEPS enabled, PLC disabled, PS disabled, LC DNA",
,,,,"6=PEPS disabled, PLC enabled, PS enabled, LC Non-DNA",,"E=PEPS enabled, PLC enabled, PS enabled, LC Non-DNA",
,,,,"7=PEPS disabled, PLC enabled, PS enabled, LC DNA",,"F=PEPS enabled, PLC enabled, PS enabled, LC DNA",
720-02-02,xx*x,xxxx,,"Rain Sensing Wipers (RSW), RBM FoE Strategy (RBM)",,,
,,,,"0=RSW disabled, RBM disabled",,"8=RSW enabled, RBM disabled",
,,,,"4=RSW disabled, RBM enabled",,"C=RSW enabled, RBM enabled",
720-02-02,xxxx,*xxx,,"Rem Start - Climate Settings (RSCS), Rem Start -Driver Seat (RSD), Rem Start - Feature (RSF), Rem Start - Pass Seat (RSPS)",,,
,,,,"0=RSCS disabled, RSD disabled, RSF disabled, RSPS disabled",,"8=RSCS enabled, RSD disabled, RSF disabled, RSPS disabled",
,,,,"1=RSCS disabled, RSD disabled, RSF disabled, RSPS enabled",,"9=RSCS enabled, RSD disabled, RSF disabled, RSPS enabled",
,,,,"2=RSCS disabled, RSD disabled, RSF enabled, RSPS disabled",,"A=RSCS enabled, RSD disabled, RSF enabled, RSPS disabled",
,,,,"3=RSCS disabled, RSD disabled, RSF enabled, RSPS enabled",,"B=RSCS enabled, RSD disabled, RSF enabled, RSPS enabled",
,,,,"4=RSCS disabled, RSD enabled, RSF disabled, RSPS disabled",,"C=RSCS enabled, RSD enabled, RSF disabled, RSPS disabled",
,,,,"5=RSCS disabled, RSD enabled, RSF disabled, RSPS enabled",,"D=RSCS enabled, RSD enabled, RSF disabled, RSPS enabled",
,,,,"6=RSCS disabled, RSD enabled, RSF enabled, RSPS disabled",,"E=RSCS enabled, RSD enabled, RSF enabled, RSPS disabled",
,,,,"7=RSCS disabled, RSD enabled, RSF enabled, RSPS enabled",,"F=RSCS enabled, RSD enabled, RSF enabled, RSPS enabled",
720-02-02,xxxx,x*xx,,"Rem Start - Rear Defrost (RSRD), Rem Start - Steering Wheel (RSSW), Not In Park (NIP)",,,
,,,,"0=RSRD disabled, RSSW disabled, NIP disabled",,"9=RSRD enabled, RSSW disabled, NIP disabled",
,,,,"1=RSRD disabled, RSSW disabled, NIP enabled",,"B=RSRD enabled, RSSW disabled, NIP enabled",
,,,,"6=RSRD disabled, RSSW enabled, NIP disabled",,"C=RSRD enabled, RSSW enabled, NIP disabled",
,,,,"7=RSRD disabled, RSSW enabled, NIP enabled",,"D=RSRD enabled, RSSW enabled, NIP enabled",
720-03-01,*xxx,xxxx,xxxx,"Shift by Wire (SBW), Side Detect (SD), Sidemarker/Position Lamp Telltale (SPLT), Speedometer Cal (SC)",,,Side Detect=BLIS
,,,,"0=SBW disabled, SD disabled, SPLT disabled, SC North America",,"8=SBW enabled, SD disabled, SPLT disabled, SC North America",
,,,,"1=SBW disabled, SD disabled, SPLT disabled, SC ECC (Europe)",,"9=SBW enabled, SD disabled, SPLT disabled, SC ECC (Europe)",
,,,,"2=SBW disabled, SD disabled, SPLT enabled, SC North America",,"A=SBW enabled, SD disabled, SPLT enabled, SC North America",
,,,,"3=SBW disabled, SD disabled, SPLT enabled, SC ECC (Europe)",,"B=SBW enabled, SD disabled, SPLT enabled, SC ECC (Europe)",
,,,,"4=SBW disabled, SD enabled, SPLT disabled, SC North America",,"C=SBW enabled, SD enabled, SPLT disabled, SC North America",
,,,,"5=SBW disabled, SD enabled, SPLT disabled, SC ECC (Europe)",,"D=SBW enabled, SD enabled, SPLT disabled, SC ECC (Europe)",
,,,,"6=SBW disabled, SD enabled, SPLT enabled, SC North America",,"E=SBW enabled, SD enabled, SPLT enabled, SC North America",
,,,,"7=SBW disabled, SD enabled, SPLT enabled, SC ECC (Europe)",,"F=SBW enabled, SD enabled, SPLT enabled, SC ECC (Europe)",
720-03-01,x*xx,xxxx,xxxx,"Temperature Curve: 0=standard, 8=hot",,,
720-03-01,xx**,**xx,xxxx,"Fuel Tank A size: 0554=36 gallon, 03D9=26 gallon, 0367=23 gallon",,"** convert tank size to Liters, multiply by 10, convert to hex",
720-03-01,xxxx,xx**,**xx,Fuel Tank B size,,,
720-03-02,*xxx,xxxx,,"TC/IVD/RSC: 0=disabled, 4=TC, 8=IVD, C=RSC",,,
720-03-02,x*xx,xxxx,,"TPMS Config (TPC), TPMS FedReg Config (TPF), Transmission Type (TT), # of Fuel Tanks (FT)",,,
,,,,"0=TPC disabled, TPF FMVSS138, TT automatic, FT 1",,"8=TPC enabled, TPF FMVSS138, TT automatic, FT 1",
,,,,"1=TPC disabled, TPF FMVSS138, TT automatic, FT 2",,"9=TPC enabled, TPF FMVSS138, TT automatic, FT 2",
,,,,"2=TPC disabled, TPF FMVSS138, TT manual, FT 1",,"A=TPC enabled, TPF FMVSS138, TT manual, FT 1",
,,,,"3=TPC disabled, TPF FMVSS138, TT manual, FT 2",,"B=TPC enabled, TPF FMVSS138, TT manual, FT 2",
,,,,"4=TPC disabled, TPF ECE64, TT automatic, FT 1",,"C=TPC enabled, TPF ECE64, TT automatic, FT 1",
,,,,"5=TPC disabled, TPF ECE64, TT automatic, FT 2",,"D=TPC enabled, TPF ECE64, TT automatic, FT 2",
,,,,"6=TPC disabled, TPF ECE64, TT manual, FT 1",,"E=TPC enabled, TPF ECE64, TT manual, FT 1",
,,,,"7=TPC disabled, TPF ECE64, TT manual, FT 2",,"F=TPC enabled, TPF ECE64, TT manual, FT 2",
720-03-02,xx*x,xxxx,,"Trailer Sway: 0=disabled, 4=enabled",,,
720-03-02,xxx*,xxxx,,"Welcome Goodbye Cfg (WGC) , Welcome Ignition Cfg (WIC), Welcome Farewell Switch Input (WFSI), Trailer Backup Assist (TBA)",,,
,,,,"0=WGC disabled, WIC off during crank, WFSI sleep, TBA disabled",,"8=WGC enabled, WIC off during crank, WFSI sleep, TBA disabled",
,,,,"1=WGC disabled, WIC off during crank, WFSI sleep, TBA enabled",,"9=WGC enabled, WIC off during crank, WFSI sleep, TBA enabled",
,,,,"2=WGC disabled, WIC off during crank, WFSI awake, TBA disabled",,"A=WGC enabled, WIC off during crank, WFSI awake, TBA disabled",
,,,,"3=WGC disabled, WIC off during crank, WFSI awake, TBA enabled",,"B=WGC enabled, WIC off during crank, WFSI awake, TBA enabled",
,,,,"4=WGC disabled, WIC on during crank, WFSI sleep, TBA disabled",,"C=WGC enabled, WIC on during crank, WFSI sleep, TBA disabled",
,,,,"5=WGC disabled, WIC on during crank, WFSI sleep, TBA enabled",,"D=WGC enabled, WIC on during crank, WFSI sleep, TBA enabled",
,,,,"6=WGC disabled, WIC on during crank, WFSI awake, TBA disabled",,"E=WGC enabled, WIC on during crank, WFSI awake, TBA disabled",
,,,,"7=WGC disabled, WIC on during crank, WFSI awake, TBA enabled",,"F=WGC enabled, WIC on during crank, WFSI awake, TBA enabled",
,,,,"Note: WFSI sleep=do not keep SCCM awake during WF, awake=wake/keep awake SCCM during WF",,,
720-03-02,xxxx,x*xx,,"Trailer Lighting: 0=disabled, 1=enabled",,,
720-04-01,*xxx,xxxx,xxxx,"Engine Hour Function (EHF), Engine Idle Hour Function (EIHF), Forward Collision Warning - ON Menu (FCW), IFE Numeric (IFE)",,,
,,,,"0=EHF disabled, EIHF disabled, FCW disabled, IFE graphical",,"8=EHF enabled, EIHF disabled, FCW disabled, IFE graphical",
,,,,"1=EHF disabled, EIHF disabled, FCW disabled, IFE numerical",,"9=EHF enabled, EIHF disabled, FCW disabled, IFE numerical",
,,,,"2=EHF disabled, EIHF disabled, FCW enabled, IFE graphical",,"A=EHF enabled, EIHF disabled, FCW enabled, IFE graphical",
,,,,"3=EHF disabled, EIHF disabled, FCW enabled, IFE numerical",,"B=EHF enabled, EIHF disabled, FCW enabled, IFE numerical",
,,,,"4=EHF disabled, EIHF enabled, FCW disabled, IFE graphical",,"C=EHF enabled, EIHF enabled, FCW disabled, IFE graphical",
,,,,"5=EHF disabled, EIHF enabled, FCW disabled, IFE numerical",,"D=EHF enabled, EIHF enabled, FCW disabled, IFE numerical",
,,,,"6=EHF disabled, EIHF enabled, FCW enabled, IFE graphical",,"E=EHF enabled, EIHF enabled, FCW enabled, IFE graphical",
,,,,"7=EHF disabled, EIHF enabled, FCW enabled, IFE numerical",,"F=EHF enabled, EIHF enabled, FCW enabled, IFE numerical",
720-04-01,x*xx,xxxx,xxxx,"TPMS by Location: 0=disabled, 4=enabled PSI units, 8=enabled kPa units, C=enabled Bar units",,,
720-04-01,xx*x,xxxx,xxxx,TPMS Placard Tire Pressure Display (TPMS) & Trailer Brake Gain Warning (TBC),,,
,,,,"0=TPMS disabled, TBC disabled, 4=TPMS disabled, TBC enabled, 8=TPMS enabled, TBC disabled, C=TPMS enabled, TBC enabled",,,
720-04-01,xxx*,xxxx,xxxx,"Turn Signal Speed Sensitive Volume: 0=disabled, 1=enabled",,,
720-04-01,xxxx,x*xx,xxxx,"FCW Braking On/Off: 0=disabled, 1=enabled",,,
720-04-02,****,xxxx,,Country Code - determines avail languages shown,,,
720-04-02,xxxx,x*xx,,"Park Aid Fault Warning Rear and Front: 0=disabled, 2=enabled",,,
720-05-01,xx*x,xxxx,xxxx,"RMI Navigation: 0=disabled, 1=enabled",,,
720-05-01,xxxx,xxxx,x*xx,"IFE Display (IFE), Fuel History Display (FHD), Center Stack (CS)",,,
,,,,"0=IFE enabled, FHD enabled, CS Non DM8",,"4=IFE disabled, FHD enabled, CS Non DM8",
,,,,"1=IFE enabled, FHD enabled, CS DM8",,"5=IFE disabled, FHD enabled, CS DM8",
,,,,"2=IFE enabled, FHD disabled, CS Non DM8",,"6=IFE disabled, FHD disabled, CS Non DM8",
,,,,"3=IFE enabled, FHD disabled, CS DM8",,"7=IFE disabled, FHD disabled, CS DM8",
720-06-01,*xxx,xxxx,xxxx,"Track Apps: 0=disabled, 1=enabled",,,
720-06-01,xxxx,x*xx,xxxx,DTE Evalue,,,
720-06-01,xxxx,xxxx,x*xx,"Selectable Drive Mode: 0=disabled, 8=enabled",,,
720-07-01,*xxx,xxxx,xxxx,"E-Locker (EL), Temperature Curve (TC), Welcome Farewell Switch Input (WF)",,,
,,,,"0=EL disabled, TC Standard, WF do not keep SCCM awake",,"8=EL enabled, TC Standard, WF do not keep SCCM awake",
,,,,"1=EL disabled, TC Standard, WF wake/keep awake SCCM",,"9=EL enabled, TC Standard, WF wake/keep awake SCCM",
,,,,"4=EL disabled, TC Hot, WF do not keep SCCM awake",,"C=EL enabled, TC Hot, WF do not keep SCCM awake",
,,,,"5=EL disabled, TC Hot, WF wake/keep awake SCCM",,"D=EL enabled, TC Hot, WF wake/keep awake SCCM",
720-07-01,x*xx,xxxx,xxxx,"Next Charge (NC), 4x4 CAN HW (4x4), Trailer Brake Gain Warning (TBGW), Trailer Backup Assist (TBA)",,,
,,,,"0=NC disabled, 4x4 HW, TBGW disabled, TBA disabled",,"8=NC enabled, 4x4 HW, TBGW disabled, TBA disabled",
,,,,"1=NC disabled, 4x4 HW, TBGW disabled, TBA enabled",,"9=NC enabled, 4x4 HW, TBGW disabled, TBA enabled",
,,,,"2=NC disabled, 4x4 HW, TBGW enabled, TBA disabled",,"A=NC enabled, 4x4 HW, TBGW enabled, TBA disabled",
,,,,"3=NC disabled, 4x4 HW, TBGW enabled, TBA enabled",,"B=NC enabled, 4x4 HW, TBGW enabled, TBA enabled",
,,,,"4=NC disabled, 4x4 CAN, TBGW disabled, TBA disabled",,"C=NC enabled, 4x4 CAN, TBGW disabled, TBA disabled",
,,,,"5=NC disabled, 4x4 CAN, TBGW disabled, TBA enabled",,"D=NC enabled, 4x4 CAN, TBGW disabled, TBA enabled",
,,,,"6=NC disabled, 4x4 CAN, TBGW enabled, TBA disabled",,"E=NC enabled, 4x4 CAN, TBGW enabled, TBA disabled",
,,,,"7=NC disabled, 4x4 CAN, TBGW enabled, TBA enabled",,"F=NC enabled, 4x4 CAN, TBGW enabled, TBA enabled",
720-07-01,xx*x,xxxx,xxxx,"Trailer Lighting (TL), Engine Hour Function (EHF), Engine Idle Hour Function (EIHF), Steering Gear Ratio (SGR)",,,
,,,,"0=TL disabled, EHF disabled, EIHF disabled, SGR 17:1",,"8=TL enabled, EHF disabled, EIHF disabled, SGR 17:1",
,,,,"1=TL disabled, EHF disabled, EIHF disabled, SGR 20:1",,"9=TL enabled, EHF disabled, EIHF disabled, SGR 20:1",
,,,,"2=TL disabled, EHF disabled, EIHF enabled, SGR 17:1",,"A=TL enabled, EHF disabled, EIHF enabled, SGR 17:1",
,,,,"3=TL disabled, EHF disabled, EIHF enabled, SGR 20:1",,"B=TL enabled, EHF disabled, EIHF enabled, SGR 20:1",
,,,,"4=TL disabled, EHF enabled, EIHF disabled, SGR 17:1",,"C=TL enabled, EHF enabled, EIHF disabled, SGR 17:1",
,,,,"5=TL disabled, EHF enabled, EIHF disabled, SGR 20:1",,"D=TL enabled, EHF enabled, EIHF disabled, SGR 20:1",
,,,,"6=TL disabled, EHF enabled, EIHF enabled, SGR 17:1",,"E=TL enabled, EHF enabled, EIHF enabled, SGR 17:1",
,,,,"7=TL disabled, EHF enabled, EIHF enabled, SGR 20:1",,"F=TL enabled, EHF enabled, EIHF enabled, SGR 20:1",
720-07-01,xxx*,xxxx,xxxx,"Running Board Control Function (RBCF), Daytime Running Lights Control Function (DRLC),
FCW - ON Menu (FCW), Digital Speedometer Feature (DSF)",,,
,,,,"0=RBCF disabled, DRLC disabled, FCW disabled, DSF disabled",,"8=RBCF enabled, DRLC disabled, FCW disabled, DSF disabled",
,,,,"1=RBCF disabled, DRLC disabled, FCW disabled, DSF enabled",,"9=RBCF enabled, DRLC disabled, FCW disabled, DSF enabled",
,,,,"2=RBCF disabled, DRLC disabled, FCW enabled, DSF disabled",,"A=RBCF enabled, DRLC disabled, FCW enabled, DSF disabled",
,,,,"3=RBCF disabled, DRLC disabled, FCW enabled, DSF enabled",,"B=RBCF enabled, DRLC disabled, FCW enabled, DSF enabled",
,,,,"4=RBCF disabled, DRLC enabled, FCW disabled, DSF disabled",,"C=RBCF enabled, DRLC enabled, FCW disabled, DSF disabled",
,,,,"5=RBCF disabled, DRLC enabled, FCW disabled, DSF enabled",,"D=RBCF enabled, DRLC enabled, FCW disabled, DSF enabled",
,,,,"6=RBCF disabled, DRLC enabled, FCW enabled, DSF disabled",,"E=RBCF enabled, DRLC enabled, FCW enabled, DSF disabled",
,,,,"7=RBCF disabled, DRLC enabled, FCW enabled, DSF enabled",,"F=RBCF enabled, DRLC enabled, FCW enabled, DSF enabled",
720-07-01,xxxx,*xxx,xxxx,"Power Distribution Gauge Feature (PDGF), TPMS by Location (TPMS), GCC OverSpeed Warning (GCC)",,,
,,,,"0=PDGF disabled, TPMS disabled, GCC disabled",,"8=PDGF enabled, TPMS disabled, GCC disabled",
,,,,"1=PDGF disabled, TPMS disabled, GCC enabled",,"9=PDGF enabled, TPMS disabled, GCC enabled",
,,,,"2=PDGF disabled, TPMS enabled PSI, GCC disabled",,"A=PDGF enabled, TPMS enabled PSI, GCC disabled",
,,,,"3-PDGF disabled, TPMS enabled PSI, GCC enabled",,"B-PDGF enabled, TPMS enabled PSI, GCC enabled",
,,,,"4=PDGF disabled, TPMS enabled kPa, GCC disabled",,"C=PDGF enabled, TPMS enabled kPa, GCC disabled",
,,,,"5=PDGF disabled, TPMS enabled kPa, GCC enabled",,"D=PDGF enabled, TPMS enabled kPa, GCC enabled",
,,,,"6=PDGF disabled, TPMS enabled Bar, GCC disabled",,"E=PDGF enabled, TPMS enabled Bar, GCC disabled",
,,,,"7=PDGF disabled, TPMS enabled Bar, GCC enabled",,"F=PDGF enabled, TPMS enabled Bar, GCC enabled",
720-07-01,xxxx,x*xx,xxxx,"Trailer Brake Controller (TBC), Turbo Boost (TB), Digital Gauge Interface (DGI), NAV Speed Sign (NSS)",,,
,,,,"0=TBC disabled, TB no, DGI disabled, NSS NA",,"8=TBC enabled, TB no, DGI disabled, NSS NA",
,,,,"1=TBC disabled, TB no, DGI disabled, NSS ROW",,"9=TBC enabled, TB no, DGI disabled, NSS ROW",
,,,,"2=TBC disabled, TB no, DGI enabled, NSS NA",,"A=TBC enabled, TB no, DGI enabled, NSS NA",
,,,,"3=TBC disabled, TB no, DGI enabled, NSS ROW",,"B=TBC enabled, TB no, DGI enabled, NSS ROW",
,,,,"4=TBC disabled, TB yes, DGI disabled, NSS NA",,"C=TBC enabled, TB yes, DGI disabled, NSS NA",
,,,,"5=TBC disabled, TB yes, DGI disabled, NSS ROW",,"D=TBC enabled, TB yes, DGI disabled, NSS ROW",
,,,,"6=TBC disabled, TB yes, DGI enabled, NSS NA",,"E=TBC enabled, TB yes, DGI enabled, NSS NA",
,,,,"7=TBC disabled, TB yes, DGI enabled, NSS ROW",,"F=TBC enabled, TB yes, DGI enabled, NSS ROW",
720-07-01,xxxx,xx*x,xxxx,"Engine Temp Digital (ETD), Transmission Temp Digital (TTD)",,,
,,,,"0=ETD always off, TTD always off",,"8=ETD SP1, TTD always off",
,,,,"1=ETD always off, TTD always on",,"9=ETD SP1, TTD always on",
,,,,"2=ETD always off, TTD SP1",,"A=ETD SP1, TTD SP1",
,,,,"3=ETD always off, TTD SP2",,"B=ETD SP1, TTD SP2",
,,,,"4=ETD always on, TTD always off",,"C=ETD SP2, TTD always off",
,,,,"5=ETD always on, TTD always on",,"D=ETD SP2, TTD always on",
,,,,"6=ETD always on, TTD SP1",,"E=ETD SP2, TTD always SP1",
,,,,"7=ETD always on, TTD SP2",,"F=ETD SP2, TTD always SP2",
720-07-01,xxxx,xxx*,xxxx,"Engine Oil Digital (EOD) , Auto High Beam Telltale (AHBT) , Snow Plow (SP)",,,
,,,,"0=EOD always off, AHBT disabled, SP disabled",,"8=EOD SP1, AHBT disabled, SP disabled",
,,,,"1=EOD always off, AHBT disabled, SP enabled",,"9=EOD SP1, AHBT disabled, SP enabled",
,,,,"2=EOD always off, AHBT enabled, SP disabled",,"A=EOD SP1, AHBT enabled, SP disabled",
,,,,"3=EOD always off, AHBT enabled, SP enabled",,"B=EOD SP1, AHBT enabled, SP enabled",
,,,,"4=EOD always on, AHBT disabled, SP disabled",,"C=EOD SP2, AHBT disabled, SP disabled",
,,,,"5=EOD always on, AHBT disabled, SP enabled",,"D=EOD SP2, AHBT disabled, SP enabled",
,,,,"6=EOD always on, AHBT enabled, SP disabled",,"E=EOD SP2, AHBT enabled, SP disabled",
,,,,"7=EOD always on, AHBT enabled, SP enabled",,"F=EOD SP2, AHBT enabled, SP enabled",
720-07-01,xxxx,xxxx,*xxx,"Mexico, Splash Screen (SS), Background Image (BI), TPMS Placard Tire Pressure Display (TPMS)",,,
,,,,"0=Mexico no, SS no, BI no, TPMS disabled",,"8=Mexico yes, SS no, BI no, TPMS disabled",
,,,,"1=Mexico no, SS no, BI no, TPMS enabled",,"9=Mexico yes, SS no, BI no, TPMS enabled",
,,,,"2=Mexico no, SS no, BI yes, TPMS disabled",,"A=Mexico yes, SS no, BI yes, TPMS disabled",
,,,,"3=Mexico no, SS no, BI yes, TPMS enabled",,"B=Mexico yes, SS no, BI yes, TPMS enabled",
,,,,"4=Mexico no, SS yes, BI no, TPMS disabled",,"C=Mexico yes, SS yes, BI no, TPMS disabled",
,,,,"5=4=Mexico no, SS yes, BI no, TPMS enabled",,"D=4=Mexico yes, SS yes, BI no, TPMS enabled",
,,,,"6=Mexico no, SS yes, BI yes, TPMS disabled",,"E=Mexico yes, SS yes, BI yes, TPMS disabled",
,,,,"7=Mexico no, SS yes, BI yes, TPMS enabled",,"F=Mexico yes, SS yes, BI yes, TPMS enabled",
720-07-01,xxxx,xxxx,x*xx,"Temperature Curve 2: 0=standard gasoline, 1=hot gasoline, 2=standard diesel, 3=cold diesel (P473)",,,
720-07-02,*xxx,xxxx,xxxx,"Rear Camera Feature (RCF), Rear Camera Delay (RCD), 
Rear Camera Visual Park Aid (RCVPA), Rear Camera Active Gridlines (RCAG)",,,
,,,,"0=RCF disabled, RCD disabled, RCVPA disabled, RCAG disabled",,"8=RCF enabled, RCD disabled, RCVPA disabled, RCAG disabled",
,,,,"1=RCF disabled, RCD disabled, RCVPA disabled, RCAG enabled",,"9=RCF enabled, RCD disabled, RCVPA disabled, RCAG enabled",
,,,,"2=RCF disabled, RCD disabled, RCVPA enabled, RCAG disabled",,"A=RCF enabled, RCD disabled, RCVPA enabled, RCAG disabled",
,,,,"3=RCF disabled, RCD disabled, RCVPA enabled, RCAG enabled",,"B=RCF enabled, RCD disabled, RCVPA enabled, RCAG enabled",
,,,,"4=RCF disabled, RCD enabled, RCVPA disabled, RCAG disabled",,"C=RCF enabled, RCD enabled, RCVPA disabled, RCAG disabled",
,,,,"5=RCF disabled, RCD enabled, RCVPA disabled, RCAG enabled",,"D=RCF enabled, RCD enabled, RCVPA disabled, RCAG enabled",
,,,,"6=RCF disabled, RCD enabled, RCVPA enabled, RCAG disabled",,"E=RCF enabled, RCD enabled, RCVPA enabled, RCAG disabled",
,,,,"7=RCF disabled, RCD enabled, RCVPA enabled, RCAG enabled",,"F=RCF enabled, RCD enabled, RCVPA enabled, RCAG enabled",
720-07-02,x*xx,xxxx,xxxx,"ManRegen (MR), Trailer Lighting Status (TLS), Off Road Screen (ORS), Front Camera (FC)",,,
,,,,"0=MR disabled, TLS disabled, ORS disabled, FC disabled",,"8=MR enabled, TLS disabled, ORS disabled, FC disabled",
,,,,"1=MR disabled, TLS disabled, ORS disabled, FC enabled",,"9=MR enabled, TLS disabled, ORS disabled, FC enabled",
,,,,"2=MR disabled, TLS disabled, ORS enabled, FC disabled",,"A=MR enabled, TLS disabled, ORS enabled, FC disabled",
,,,,"3=MR disabled, TLS disabled, ORS enabled, FC enabled",,"B=MR enabled, TLS disabled, ORS enabled, FC enabled",
,,,,"4=MR disabled, TLS enabled, ORS disabled, FC disabled",,"C=MR enabled, TLS enabled, ORS disabled, FC disabled",
,,,,"5=MR disabled, TLS enabled, ORS disabled, FC enabled",,"D=MR enabled, TLS enabled, ORS disabled, FC enabled",
,,,,"6=MR disabled, TLS enabled, ORS enabled, FC disabled",,"E=MR enabled, TLS enabled, ORS enabled, FC disabled",
,,,,"7=MR disabled, TLS enabled, ORS enabled, FC enabled",,"F=MR enabled, TLS enabled, ORS enabled, FC enabled",
720-07-02,xxxx,xxxx,*xxx,"Trailer Measurement: 0=ABCD, 1=ABC, 2=A, 3=None",,,
720-07-02,xxxx,xxxx,x*xx,"Tach Signal: 0=EngAout_N_Actl, 8=EngAout_N_Dsply",,,
720-09-01,*xxx,xxxx,xxxx,"Trailer Blind Spot (TBS), Trailer Reverse Guidance (TRG), SBW eShifter Type (SBW), Evasive Steering Assist (ESA)",,,
,,,,"0=TBS disabled, TRG disabled, SBW push button, ESA disabled",,"8=TBS enabled, TRG disabled, SBW push button, ESA disabled",
,,,,"1=TBS disabled, TRG disabled, SBW push button, ESA enabled",,"9=TBS enabled, TRG disabled, SBW push button, ESA enabled",
,,,,"2=TBS disabled, TRG disabled, SBW rotary dial, ESA disabled",,"A=TBS enabled, TRG disabled, SBW rotary dial, ESA disabled",
,,,,"3=TBS disabled, TRG disabled, SBW rotary dial, ESA enabled",,"B=TBS enabled, TRG disabled, SBW rotary dial, ESA enabled",
,,,,"4=TBS disabled, TRG enabled, SBW push button, ESA disabled",,"C=TBS enabled, TRG enabled, SBW push button, ESA disabled",
,,,,"5=TBS disabled, TRG enabled, SBW push button, ESA enabled",,"D=TBS enabled, TRG enabled, SBW push button, ESA enabled",
,,,,"6=TBS disabled, TRG enabled, SBW rotary dial, ESA disabled",,"E=TBS enabled, TRG enabled, SBW rotary dial, ESA disabled",
,,,,"7=TBS disabled, TRG enabled, SBW rotary dial, ESA enabled",,"F=TBS enabled, TRG enabled, SBW rotary dial, ESA enabled",
720-09-01,x*xx,xxxx,xxxx,"Drive Control Menu (DCM), Adaptive Drive Menu (ADM), 
Adaptive Steering Manual Menu (ASMM), Emergency Door Ajar Warning (EDAW)",,,
,,,,"0=DCM disabled, ADM disabled, ASMM disabled, EDAW disabled",,"8=DCM enabled, ADM disabled, ASMM disabled, EDAW disabled",
,,,,"1=DCM disabled, ADM disabled, ASMM disabled, EDAW enabled",,"9=DCM enabled, ADM disabled, ASMM disabled, EDAW enabled",
,,,,"2=DCM disabled, ADM disabled, ASMM enabled, EDAW disabled",,"A=DCM enabled, ADM disabled, ASMM enabled, EDAW disabled",
,,,,"3=DCM disabled, ADM disabled, ASMM enabled, EDAW enabled",,"B=DCM enabled, ADM disabled, ASMM enabled, EDAW enabled",
,,,,"4=DCM disabled, ADM enabled, ASMM disabled, EDAW disabled",,"C=DCM enabled, ADM enabled, ASMM disabled, EDAW disabled",
,,,,"5=DCM disabled, ADM enabled, ASMM disabled, EDAW enabled",,"D=DCM enabled, ADM enabled, ASMM disabled, EDAW enabled",
,,,,"6=DCM disabled, ADM enabled, ASMM enabled, EDAW disabled",,"E=DCM enabled, ADM enabled, ASMM enabled, EDAW disabled",
,,,,"7=DCM disabled, ADM enabled, ASMM enabled, EDAW enabled",,"F=DCM enabled, ADM enabled, ASMM enabled, EDAW enabled",
720-09-01,xx*x,xxxx,xxxx,"Air Suspension Control (ASC), FuelLvl PCM (FLP), Trailer TPMS (TTPMS), Down Shift Indicator (DSI)",,,
,,,,"0=ASC disabled, FLP IPC, TTPMS disabled, DSI disabled",,"8=ASC enabled, FLP IPC, TTPMS disabled, DSI disabled",
,,,,"1=ASC disabled, FLP IPC, TTPMS disabled, DSI enabled",,"9=ASC enabled, FLP IPC, TTPMS disabled, DSI enabled",
,,,,"2=ASC disabled, FLP IPC, TTPMS enabled, DSI disabled",,"A=ASC enabled, FLP IPC, TTPMS enabled, DSI disabled",
,,,,"3=ASC disabled, FLP IPC, TTPMS enabled, DSI enabled",,"B=ASC enabled, FLP IPC, TTPMS enabled, DSI enabled",
,,,,"4=ASC disabled, FLP PCM, TTPMS disabled, DSI disabled",,"C=ASC enabled, FLP PCM, TTPMS disabled, DSI disabled",
,,,,"5=ASC disabled, FLP PCM, TTPMS disabled, DSI enabled",,"D=ASC enabled, FLP PCM, TTPMS disabled, DSI enabled",
,,,,"6=ASC disabled, FLP PCM, TTPMS enabled, DSI disabled",,"E=ASC enabled, FLP PCM, TTPMS enabled, DSI disabled",
,,,,"7=ASC disabled, FLP PCM, TTPMS enabled, DSI enabled",,"F=ASC enabled, FLP PCM, TTPMS enabled, DSI enabled",
720-09-01,xxx*,xxxx,xxxx,"Target Gear Indication (TGI), Gear Range (GR), Gear and Range Display LO (GRD)",,,
,,,,"0=TGI disabled, GR 6-speed, GRD disabled",,"8=TGI enabled, GR 6-speed, GRD disabled",
