7D0-06-01,x*xx,,,Phone as a Key (PAK) & Trailer Backup Assist 2 Feature (TBA) & Illumination Gateway Strategy (IGS),,,
,,,,"0=PAK not present, TBA not avail, IGS CGEA 1.3","8=PAK present, TBA not avail, IGS CGEA 1.3",,
,,,,"1=PAK not present, TBA not avail, IGS C1MCA","9=PAK present, TBA not avail, IGS C1MCA",,
,,,,"2=PAK not present, TBA avail with PSCM, IGS CGEA 1.3","A=PAK present, TBA avail with PSCM, IGS CGEA 1.3",,
,,,,"3=PAK not present, TBA avail with PSCM, IGS C1MCA","B=PAK present, TBA avail with PSCM, IGS C1MCA",,
,,,,"4=PAK not present, TBA avail with IPMB, IGS CGEA 1.3","C=PAK present, TBA avail with IPMB, IGS CGEA 1.3",,
,,,,"5=PAK not present, TBA avail with IPMB, IGS C1MCA","D=PAK present, TBA avail with IPMB, IGS C1MCA",,
,,,,"6=PAK not present, TBA reserved, IGS CGEA 1.3","E=PAK present, TBA reserved, IGS CGEA 1.3",,
,,,,"7=PAK not present, TBA reserved, IGS C1MCA","F=PAK present, TBA reserved, IGS C1MCA",,
7D0-07-01,**xx,xxxx,xxxx,Vehicle Weight (Kg),HEX=DECx100+0=Value (Kg)/0.45359237=Value (Lbs),,
7D0-07-01,xxx*,xxxx,xxxx,ECO Route Curve,HEX=DECx1+1=Value (unitless),,
7D0-07-01,xxxx,**xx,xxxx,Powertrain Efficiency (%),HEX=DECx0.39215+0=Value (%),,
7D0-07-01,xxxx,xxx*,xxxx,Regenerative Braking Efficiency Highway (%),HEX=DECx0.39215+0=Value (%),,
7D0-07-01,xxxx,xxxx,x*xx,Regenerative Braking Efficiency City (%),HEX=DECx0.39215+0=Value (%),,
7D0-07-02,****,xxxx,xxxx,Install Angle of APIM for Accelerometer X (Deg),HEX=DECx0.006+0=Value (degrees),,
7D0-07-02,xxxx,****,xxxx,Install Angle of APIM for Accelerometer Y (Deg),HEX=DECx0.006+0=Value (degrees),,
7D0-07-02,xxxx,xxxx,**xx,Install Angle of APIM for Accelerometer Z (Deg),HEX=DECx0.006+0=Value (degrees),,
7D0-07-03,**xx,xxxx,xxxx,,,,
7D0-07-03,xx**,xxxx,xxxx,Wheel Ticks to Revolution Front,HEX=DECx1+40=Value (unitless),,
7D0-07-03,xxxx,**xx,xxxx,Wheel Ticks to Revolution Rear,HEX=DECx1+40=Value (unitless),,
7D0-07-03,xxxx,xx**,xxxx,Tire Circumference (cm),HEX=DECx1+100=Value (cm) x0.393701=Value (in),,
7D0-07-03,xxxx,xxxx,**xx,Distance from IP to Rear Axle (cm),HEX=DECx1+100=Value (cm) x0.393701=Value (in),,
7D0-04-01,**xx,,,,,,
7D0-08-01,*xxx,xxxx,xxxx,Powerfold Mirrors (PM) & Lane Change Indicator (LCI) & Deflation Detection System (DDS) & Park Lock Control (PLC),,,
,,,,"0=PM off, LCI off, DDS off, PLC off","8=PM on, LCI off, DDS off, PLC off",,
,,,,"1=PM off, LCI off, DDS off, PLC on","9=PM on, LCI off, DDS off, PLC on",,
,,,,"2=PM off, LCI off, DDS on, PLC off","A=PM on, LCI off, DDS on, PLC off",,
,,,,"3=PM off, LCI off, DDS on, PLC on","B=PM on, LCI off, DDS on, PLC on",,
,,,,"4=PM off, LCI on, DDS off, PLC off","C=PM on, LCI on, DDS off, PLC off",,
,,,,"5=PM off, LCI on, DDS off, PLC on","D=PM on, LCI on, DDS off, PLC on",,
,,,,"6=PM off, LCI on, DDS on, PLC off","E=PM on, LCI on, DDS on, PLC off",,
,,,,"7=PM off, LCI on, DDS on, PLC on","F=PM on, LCI on, DDS on, PLC on",,
7D0-08-01,x*xx,xxxx,xxxx,Information Chimes (IC) & Warning Chimes (WC) & Active City Stop (ACS) & Alarm on Exit (AOE),,,
,,,,"0=IC off, WC off, ACS off, AOE off","8=IC on, WC off, ACS off, AOE off",,
,,,,"1=IC off, WC off, ACS off, AOE on","9=IC on, WC off, ACS off, AOE on",,
,,,,"2=IC off, WC off, ACS on, AOE off","A=IC on, WC off, ACS on, AOE off",,
,,,,"3=IC off, WC off, ACS on, AOE on","B=IC on, WC off, ACS on, AOE on",,
,,,,"4=IC off, WC on, ACS off, AOE off","C=IC on, WC on, ACS off, AOE off",,
,,,,"5=IC off, WC on, ACS off, AOE on","D=IC on, WC on, ACS off, AOE on",,
,,,,"6=IC off, WC on, ACS on, AOE off","E=IC on, WC on, ACS on, AOE off",,
,,,,"7=IC off, WC on, ACS on, AOE on","F=IC on, WC on, ACS on, AOE on",,
7D0-08-01,xx*x,xxxx,xxxx,Moodlight Mode (MM) & TPMS & 4.2inch HMI Menu Controller (4.2) & ECO Mode (EM),,,
,,,,"0=MM off, TPMS off, 4.2 Rotary Tune Knob with OK button, EM off","8=MM on, TPMS off, 4.2 Rotary Tune Knob with OK button, EM off",,
,,,,"1=MM off, TPMS off, 4.2 Rotary Tune Knob with OK button, EM on","9=MM on, TPMS off, 4.2 Rotary Tune Knob with OK button, EM on",,
,,,,"2=MM off, TPMS off, 4.2 5-Way Controller, EM off","A=MM on, TPMS off, 4.2 5-Way Controller, EM off",,
,,,,"3=MM off, TPMS off, 4.2 5-Way Controller, EM on","B=MM on, TPMS off, 4.2 5-Way Controller, EM on",,
,,,,"4=MM off, TPMS on, 4.2 Rotary Tune Knob with OK button, EM off","C=MM on, TPMS on, 4.2 Rotary Tune Knob with OK button, EM off",,
,,,,"5=MM off, TPMS on, 4.2 Rotary Tune Knob with OK button, EM on","D=MM on, TPMS on, 4.2 Rotary Tune Knob with OK button, EM on",,
,,,,"6=MM off, TPMS on, 4.2 5-Way Controller, EM off","E=MM on, TPMS on, 4.2 5-Way Controller, EM off",,
,,,,"7=MM off, TPMS on, 4.2 5-Way Controller, EM on","F=MM on, TPMS on, 4.2 5-Way Controller, EM on",,
7D0-08-01,xxx*,xxxx,xxxx,Mobile Navigation (MN) & Message Set (MS) & X40 & Customer Connectivity Setting (CCS),,,
,,,,"0=MN enabled, MS Legacy, X40: Pre X40 SDARS, CCS disabled","8=MN disabled, MS Legacy, X40: Pre X40 SDARS, CCS disabled",,
,,,,"1=MN enabled, MS Legacy, X40: Pre X40 SDARS, CCS enabled","9=MN disabled, MS Legacy, X40: Pre X40 SDARS, CCS enabled",,
,,,,"2=MN enabled, MS Legacy, X40: X40 SDARS, CCS disabled","A=MN disabled, MS Legacy, X40: X40 SDARS, CCS disabled",,
,,,,"3=MN enabled, MS Legacy, X40: X40 SDARS, CCS enabled","B=MN disabled, MS Legacy, X40: X40 SDARS, CCS enabled",,
,,,,"4=MN enabled, MS New, X40: Pre X40 SDARS, CCS disabled","C=MN disabled, MS New, X40: Pre X40 SDARS, CCS disabled",,
,,,,"5=MN enabled, MS New, X40: Pre X40 SDARS, CCS enabled","D=MN disabled, MS New, X40: Pre X40 SDARS, CCS enabled",,
,,,,"6=MN enabled, MS New, X40: X40 SDARS, CCS disabled","E=MN disabled, MS New, X40: X40 SDARS, CCS disabled",,
,,,,"7=MN enabled, MS New, X40: X40 SDARS, CCS enabled","F=MN disabled, MS New, X40: X40 SDARS, CCS enabled",,
7D0-08-01,xxxx,*xxx,xxxx,B479 Strategy (BS) & Eheat & Quad Zone (QZ) & Auto Air Refresh (AAR),,,
,,,,"0=BS disabled, Eheat disabled, QZ disabled, AAR disabled","8=BS enabled, Eheat disabled, QZ disabled, AAR disabled",,
,,,,"1=BS disabled, Eheat disabled, QZ disabled, AAR enabled","9=BS enabled, Eheat disabled, QZ disabled, AAR enabled",,
,,,,"2=BS disabled, Eheat disabled, QZ enabled, AAR disabled","A=BS enabled, Eheat disabled, QZ enabled, AAR disabled",,
,,,,"3=BS disabled, Eheat disabled, QZ enabled, AAR enabled","B=BS enabled, Eheat disabled, QZ enabled, AAR enabled",,
,,,,"4=BS disabled, Eheat enabled, QZ disabled, AAR disabled","C=BS enabled, Eheat enabled, QZ disabled, AAR disabled",,
,,,,"5=BS disabled, Eheat enabled, QZ disabled, AAR enabled","D=BS enabled, Eheat enabled, QZ disabled, AAR enabled",,
,,,,"6=BS disabled, Eheat enabled, QZ enabled, AAR disabled","E=BS enabled, Eheat enabled, QZ enabled, AAR disabled",,
,,,,"7=BS disabled, Eheat enabled, QZ enabled, AAR enabled","F=BS enabled, Eheat enabled, QZ enabled, AAR enabled",,
7D0-08-01,xxxx,x*xx,xxxx,PM Sensor for Auto Air Refresh (PM) & Digital Rear View Camera (RVC) & Boundary Alert (BA) & Reverse Brake Assist (RBA),,,
,,,,"0=PM 2.5, RVC Analog, BA disabled, RBA disabled","8=PM 10, RVC Analog, BA disabled, RBA disabled",,
,,,,"1=PM 2.5, RVC Analog, BA disabled, RBA enabled","9=PM 10, RVC Analog, BA disabled, RBA enabled",,
,,,,"2=PM 2.5, RVC Analog, BA enabled, RBA disabled","A=PM 10, RVC Analog, BA enabled, RBA disabled",,
,,,,"3=PM 2.5, RVC Analog, BA enabled, RBA enabled","B=PM 10, RVC Analog, BA enabled, RBA enabled",,
,,,,"4=PM 2.5, RVC Digital, BA disabled, RBA disabled","C=PM 10, RVC Digital, BA disabled, RBA disabled",,
,,,,"5=PM 2.5, RVC Digital, BA disabled, RBA enabled","D=PM 10, RVC Digital, BA disabled, RBA enabled",,
,,,,"6=PM 2.5, RVC Digital, BA enabled, RBA disabled","E=PM 10, RVC Digital, BA enabled, RBA disabled",,
,,,,"7=PM 2.5, RVC Digital, BA enabled, RBA enabled","F=PM 10, RVC Digital, BA enabled, RBA enabled",,
7D0-08-01,xxxx,xx*x,xxxx,Front Park Aid Adjustable Chimes (FPA) & Rear Park Aid Adjustable Chimes (RPA) & Enhanced MCS (EMCS),,,
,,,,"0=FPA disabled, RPA disabled, EMCS disabled","8=FPA enabled, RPA disabled, EMCS disabled",,
,,,,"2=FPA disabled, RPA disabled, EMCS enabled","A=FPA enabled, RPA disabled, EMCS enabled",,
,,,,"4=FPA disabled, RPA enabled, EMCS disabled","C=FPA enabled, RPA enabled, EMCS disabled",,
,,,,"6=FPA disabled, RPA enabled, EMCS enabled","E=FPA enabled, RPA enabled, EMCS enabled",,
7D0-08-01,xxxx,xx**,xxxx,Power Lumbar (PL) & EV Type (EV) & Powerflow Type (PT),,,
,,,,"00=PL disabled, EV legacy, PT none","0C=PL 2 Way Lumbar, EV new, PT none",,
,,,,"01=PL disabled, EV legacy, PT MHT","0D=PL 2 Way Lumbar, EV new, PT MHT",,
,,,,"02=PL disabled, EV legacy, PT PS","0E=PL 2 Way Lumbar, EV new, PT PS",,
,,,,"03=PL disabled, EV legacy, PT PS w/ERAD 4WD","0F=PL 2 Way Lumbar, EV new, PT PS w/ERAD 4WD",,
,,,,"04=PL disabled, EV new, PT none","10=PL 4 Way Lumbar, EV legacy, PT none",,
,,,,"05=PL disabled, EV new, PT MHT","11=PL 4 Way Lumbar, EV legacy, PT MHT",,
,,,,"06=PL disabled, EV new, PT PS","12=PL 4 Way Lumbar, EV legacy, PT PS",,
,,,,"07=PL disabled, EV new, PT PS w/ERAD 4WD","13=PL 4 Way Lumbar, EV legacy, PT w/ERAD 4WD",,
,,,,"08=PL 2 Way Lumbar, EV legacy, PT none","14=PL 4 Way Lumbar, EV new, PT none",,
,,,,"09=PL 2 Way Lumbar, EV legacy, PT MHT","15=PL 4 Way Lumbar, EV new, PT MHT",,
,,,,"0A=PL 2 Way Lumbar, EV legacy, PT PS","16=PL 4 Way Lumbar, EV new, PT PS",,
,,,,"0B=PL 2 Way Lumbar, EV legacy, PT w/ERAD 4WD","17=PL 4 Way Lumbar, EV new, PT PS w/ERAD 4WD",,
7D0-08-01,xxxx,xxxx,*xxx,Sound Immersion (SI) & Parking Hot Key (PHK) & Camera Hot Key (CHK) & Driver Assist Hot Key (DAHK),,,
,,,,"0=SI disabled, PHK disabled, CHK disabled, DAHK disabled","8=SI enabled, PHK disabled, CHK disabled, DAHK disabled",,
,,,,"1=SI disabled, PHK disabled, CHK disabled, DAHK enabled","9=SI enabled, PHK disabled, CHK disabled, DAHK enabled",,
,,,,"2=SI disabled, PHK disabled, CHK enabled, DAHK disabled","A=SI enabled, PHK disabled, CHK enabled, DAHK disabled",,
,,,,"3=SI disabled, PHK disabled, CHK enabled, DAHK enabled","B=SI enabled, PHK disabled, CHK enabled, DAHK enabled",,
,,,,"4=SI disabled, PHK enabled, CHK disabled, DAHK disabled","C=SI enabled, PHK enabled, CHK disabled, DAHK disabled",,
,,,,"5=SI disabled, PHK enabled, CHK disabled, DAHK enabled","D=SI enabled, PHK enabled, CHK disabled, DAHK enabled",,
,,,,"6=SI disabled, PHK enabled, CHK enabled, DAHK disabled","E=SI enabled, PHK enabled, CHK enabled, DAHK disabled",,
,,,,"7=SI disabled, PHK enabled, CHK enabled, DAHK enabled","F=SI enabled, PHK enabled, CHK enabled, DAHK enabled",,
7D0-08-01,xxxx,xxxx,x*xx,Auto Hold (AH) & Video on Demand (VOD) & Dark Car Mode (DCM) & Power (climate overlay) [PCL],,,
,,,,"0=AH disabled, VOD disabled, DCM disabled, PCL disabled","8=AH enabled, VOD disabled, DCM disabled, PCL disabled",,
,,,,"1=AH disabled, VOD disabled, DCM disabled, PCL enabled","9=AH enabled, VOD disabled, DCM disabled, PCL enabled",,
,,,,"2=AH disabled, VOD disabled, DCM enabled, PCL disabled","A=AH enabled, VOD disabled, DCM enabled, PCL disabled",,
,,,,"3=AH disabled, VOD disabled, DCM enabled, PCL enabled","B=AH enabled, VOD disabled, DCM enabled, PCL enabled",,
,,,,"4=AH disabled, VOD enabled, DCM disabled, PCL disabled","C=AH enabled, VOD enabled, DCM disabled, PCL disabled",,
,,,,"5=AH disabled, VOD enabled, DCM disabled, PCL enabled","D=AH enabled, VOD enabled, DCM disabled, PCL enabled",,
,,,,"6=AH disabled, VOD enabled, DCM enabled, PCL disabled","E=AH enabled, VOD enabled, DCM enabled, PCL disabled",,
,,,,"7=AH disabled, VOD enabled, DCM enabled, PCL enabled","F=AH enabled, VOD enabled, DCM enabled, PCL enabled",,
7D0-08-02,*xxx,xxxx,xxxx,HS4 Network (HS4N) & Dual (climate overlay) & Max Defrost (climate overlay) & Max A/C (climate overlay),,,
,,,,"0=HS4N disabled, Dual disabled, Max Defrost disabled, Max A/C disabled","8=HS4N enabled, Dual disabled, Max Defrost disabled, Max A/C disabled",,
,,,,"1=HS4N disabled, Dual disabled, Max Defrost disabled, Max A/C enabled","9=HS4N enabled, Dual disabled, Max Defrost disabled, Max A/C enabled",,
,,,,"2=HS4N disabled, Dual disabled, Max Defrost enabled, Max A/C disabled","A=HS4N enabled, Dual disabled, Max Defrost enabled, Max A/C disabled",,
,,,,"3=HS4N disabled, Dual disabled, Max Defrost enabled, Max A/C enabled","B=HS4N enabled, Dual disabled, Max Defrost enabled, Max A/C enabled",,
,,,,"4=HS4N disabled, Dual enabled, Max Defrost disabled, Max A/C disabled","C=HS4N enabled, Dual enabled, Max Defrost disabled, Max A/C disabled",,
,,,,"5=HS4N disabled, Dual enabled, Max Defrost disabled, Max A/C enabled","D=HS4N enabled, Dual enabled, Max Defrost disabled, Max A/C enabled",,
,,,,"6=HS4N disabled, Dual enabled, Max Defrost enabled, Max A/C disabled","E=HS4N enabled, Dual enabled, Max Defrost enabled, Max A/C disabled",,
,,,,"7=HS4N disabled, Dual enabled, Max Defrost enabled, Max A/C enabled","F=HS4N enabled, Dual enabled, Max Defrost enabled, Max A/C enabled",,
7D0-08-02,x*xx,xxxx,xxxx,Driver Only MCS (DMCS) & Wheel Count Message (WCM) & Local Hazard Information (LHI),,,
,,,,"0=DMCS disabled, WCM New (27A), LHI off","8=DMCS enabled, WCM New (27A), LHI off",,
,,,,"1=DMCS disabled, WCM New (27A), LHI IPC Support Only","9=DMCS enabled, WCM New (27A), LHI IPC Support Only",,
,,,,"2=DMCS disabled, WCM New (27A), LHI IPC + HUD Support","A=DMCS enabled, WCM New (27A), LHI IPC + HUD Support",,
,,,,"3=DMCS disabled, WCM New (27A), LHI reserved","B=DMCS enabled, WCM New (27A), LHI reserved",,
,,,,"4=DMCS disabled, WCM Legacy (91), LHI off","C=DMCS enabled, WCM Legacy (91), LHI off",,
,,,,"5=DMCS disabled, WCM Legacy (91), LHI IPC Support Only","D=DMCS enabled, WCM Legacy (91), LHI IPC Support Only",,
,,,,"6=DMCS disabled, WCM Legacy (91), LHI IPC + HUD Support","E=DMCS enabled, WCM Legacy (91), LHI IPC + HUD Support",,
,,,,"7=DMCS disabled, WCM Legacy (91), LHI reserved","F=DMCS enabled, WCM Legacy (91), LHI reserved",,
7D0-08-02,xx**,xxxx,xxxx,Digital Camera Vehicle Setting (DCVS) & Steering Angle (SA) & Driver Restriction Images (DRI),,,
,,,,"00=DCVS Vehicle 1, SA Pinion, DRI allowed","0C=DCVS Vehicle 4, SA Pinion, DRI allowed",,
,,,,"01=DCVS Vehicle 1, SA Pinion, DRI restricted","0D=DCVS Vehicle 4, SA Pinion, DRI restricted",,
,,,,"02=DCVS Vehicle 1, SA Wheel, DRI allowed","0E=DCVS Vehicle 4, SA Wheel, DRI allowed",,
,,,,"04=DCVS Vehicle 2, SA Pinion, DRI allowed","10=DCVS Vehicle 5, SA Pinion, DRI allowed",,
,,,,"05=DCVS Vehicle 2, SA Pinion, DRI restricted","11=DCVS Vehicle 5, SA Pinion, DRI restricted",,
,,,,"06=DCVS Vehicle 2, SA Wheel, DRI allowed","12=DCVS Vehicle 5, SA Wheel, DRI allowed",,
,,,,"08=DCVS Vehicle 3, SA Pinion, DRI allowed","14=DCVS Vehicle 6, SA Pinion, DRI allowed",,
,,,,"09=DCVS Vehicle 3, SA Pinion, DRI restricted","15=DCVS Vehicle 6, SA Pinion, DRI restricted",,
,,,,"0A=DCVS Vehicle 3, SA Wheel, DRI allowed","16=DCVS Vehicle 6, SA Wheel, DRI allowed",,
,,,,"0C=DCVS Vehicle 4, SA Pinion, DRI allowed",,,
,,,,"** Note: values above repeat all the way to Vehicle 64 at FF (DCVS Vehicle 64, SA Wheel, DRI allowed) **",,,
7D0-08-02,xxxx,*xxx,xxxx,Backup Start Passcode (BSP) & Gracenote (GN) & APACSI Signal Strategy ,,,
,,,,"0=BSP disabled, GN enabled, APACSI disable","8=BSP enabled, GN enabled, APACSI disable",,
,,,,"1=BSP disabled, GN enabled, APACSI enable(1)","9=BSP enabled, GN enabled, APACSI enable(1)",,
,,,,"2=BSP disabled, GN enabled, APACSI enable(2)","A=BSP enabled, GN enabled, APACSI enable(2)",,
,,,,"3=BSP disabled, GN enabled, APACSI enable(3)","B=BSP enabled, GN enabled, APACSI enable(3)",,
,,,,"4=BSP disabled, GN disabled, APACSI disable","C=BSP enabled, GN disabled, APACSI disable",,
,,,,"5=BSP disabled, GN disabled, APACSI enable(1)","D=BSP enabled, GN disabled, APACSI enable(1)",,
,,,,"6=BSP disabled, GN disabled, APACSI enable(2)","E=BSP enabled, GN disabled, APACSI enable(2)",,
,,,,"7=BSP disabled, GN disabled, APACSI enable(3)","F=BSP enabled, GN disabled, APACSI enable(3)",,
,,,,"Notes: APACSI enable(1)=ApaTrgtDist_D_Stat signal is not supported, APACSI enable(2)=ApaMsgTxt_D_Rq is not supported, APACSI enable(3)=Both ApaMsgTxt_D_Rq and ApaTrgDist_D_Stat signals are not supported",,,
7D0-08-02,xxxx,x*xx,xxxx,"Illumination Power Transitiions (IPT) & Cloud Based Routing (CBR) & 
Cloud Based Routing Fuel (CBRF) & Cloud Based Routing Weather (CBRW)",,,
,,,,"0=IPT on, CBR enabled, CBRF enabled, CBRW enabled","8=IPT off, CBR enabled, CBRF enabled, CBRW enabled",,
,,,,"1=IPT on, CBR enabled, CBRF enabled, CBRW disabled","9=IPT off, CBR enabled, CBRF enabled, CBRW disabled",,
,,,,"2=IPT on, CBR enabled, CBRF disabled, CBRW enabled","A=IPT off, CBR enabled, CBRF disabled, CBRW enabled",,
,,,,"3=IPT on, CBR enabled, CBRF disabled, CBRW disabled","B=IPT off, CBR enabled, CBRF disabled, CBRW disabled",,
,,,,"4=IPT on, CBR disabled, CBRF enabled, CBRW enabled","C=IPT off, CBR disabled, CBRF enabled, CBRW enabled",,
,,,,"5=IPT on, CBR disabled, CBRF enabled, CBRW disabled","D=IPT off, CBR disabled, CBRF enabled, CBRW disabled",,
,,,,"6=IPT on, CBR disabled, CBRF disabled, CBRW enabled","E=IPT off, CBR disabled, CBRF disabled, CBRW enabled",,
,,,,"7=IPT on, CBR disabled, CBRF disabled, CBRW disabled","F=IPT off, CBR disabled, CBRF disabled, CBRW disabled",,
7D0-08-02,xxxx,xx*x,xxxx,Number of Mixed Mode Presets Per Page,,,
,,,,0=6 Presets Per Page,8=5 Presets Per Page,,
,,,,4=9 Presets Per Page,C=10 Presets Per Page,,
7D0-08-02,xxxx,xxx*,xxxx,LIN11-X (count),,,
7D0-08-02,xxxx,xxxx,*xxx,LIN12-Y (count),,,
7D0-08-02,xxxx,xxxx,x*xx,LIN13-Z (count),,,
7D0-09-01,*xxx,xxxx,xxxx,"AEIS Without Override (AEISWO) & AEIS With Override (AEISW) & 
ACC Menu (ACC) & Adaptive Headlamps Control Function (AHLCF)",,,
,,,,"0=AEISWO disabled, AEISW disabled, ACC disabled, AHLCF disabled","8=AEISWO enabled, AEISW disabled, ACC disabled, AHLCF disabled",,
,,,,"1=AEISWO disabled, AEISW disabled, ACC disabled, AHLCF enabled","9=AEISWO enabled, AEISW disabled, ACC disabled, AHLCF enabled",,
,,,,"2=AEISWO disabled, AEISW disabled, ACC enabled, AHLCF disabled","A=AEISWO enabled, AEISW disabled, ACC enabled, AHLCF disabled",,
,,,,"3=AEISWO disabled, AEISW disabled, ACC enabled, AHLCF enabled","B=AEISWO enabled, AEISW disabled, ACC enabled, AHLCF enabled",,
,,,,"4=AEISWO disabled, AEISW enabled, ACC disabled, AHLCF disabled","C=AEISWO enabled, AEISW enabled, ACC disabled, AHLCF disabled",,
,,,,"5=AEISWO disabled, AEISW enabled, ACC disabled, AHLCF enabled","D=AEISWO enabled, AEISW enabled, ACC disabled, AHLCF enabled",,
,,,,"6=AEISWO disabled, AEISW enabled, ACC enabled, AHLCF disabled","E=AEISWO enabled, AEISW enabled, ACC enabled, AHLCF disabled",,
,,,,"7=AEISWO disabled, AEISW enabled, ACC enabled, AHLCF enabled","F=AEISWO enabled, AEISW enabled, ACC enabled, AHLCF enabled",,
7D0-09-01,x*xx,xxxx,xxxx,"Adjustable Speed Limiter Device (ASLD) & AdvanceTrac Control Function (ATCF) & 
Auto High Beam Control Function (AHBCF) & Autolamp Delay (AD)",,,
,,,,"0=ASLD disabled, ATCF disabled, AHBCF disabled, AD disabled","8=ASLD enabled, ATCF disabled, AHBCF disabled, AD disabled",,
,,,,"1=ASLD disabled, ATCF disabled, AHBCF disabled, AD enabled","9=ASLD enabled, ATCF disabled, AHBCF disabled, AD enabled",,
,,,,"2=ASLD disabled, ATCF disabled, AHBCF enabled, AD disabled","A=ASLD enabled, ATCF disabled, AHBCF enabled, AD disabled",,
,,,,"3=ASLD disabled, ATCF disabled, AHBCF enabled, AD enabled","B=ASLD enabled, ATCF disabled, AHBCF enabled, AD enabled",,
,,,,"4=ASLD disabled, ATCF enabled, AHBCF disabled, AD disabled","C=ASLD enabled, ATCF enabled, AHBCF disabled, AD disabled",,
,,,,"5=ASLD disabled, ATCF enabled, AHBCF disabled, AD enabled","D=ASLD enabled, ATCF enabled, AHBCF disabled, AD enabled",,
,,,,"6=ASLD disabled, ATCF enabled, AHBCF enabled, AD disabled","E=ASLD enabled, ATCF enabled, AHBCF enabled, AD disabled",,
,,,,"7=ASLD disabled, ATCF enabled, AHBCF enabled, AD enabled","F=ASLD enabled, ATCF enabled, AHBCF enabled, AD enabled",,
7D0-09-01,xx*x,xxxx,xxxx,"Autolock Control Function (ALCF) & Adaptive Headlamps Traffic (AHT) & 
Auto Relock (AR) & Autounlock Control Function (ACF)",,,
,,,,"0=ALCF disabled, AHT disabled, AR disabled, ACF disabled","8=ALCF enabled, AHT disabled, AR disabled, ACF disabled",,
,,,,"1=ALCF disabled, AHT disabled, AR disabled, ACF enabled","9=ALCF enabled, AHT disabled, AR disabled, ACF enabled",,
,,,,"2=ALCF disabled, AHT disabled, AR enabled, ACF disabled","A=ALCF enabled, AHT disabled, AR enabled, ACF disabled",,
,,,,"3=ALCF disabled, AHT disabled, AR enabled, ACF enabled","B=ALCF enabled, AHT disabled, AR enabled, ACF enabled",,
,,,,"4=ALCF disabled, AHT enabled, AR disabled, ACF disabled","C=ALCF enabled, AHT enabled, AR disabled, ACF disabled",,
,,,,"5=ALCF disabled, AHT enabled, AR disabled, ACF enabled","D=ALCF enabled, AHT enabled, AR disabled, ACF enabled",,
,,,,"6=ALCF disabled, AHT enabled, AR enabled, ACF disabled","E=ALCF enabled, AHT enabled, AR enabled, ACF disabled",,
,,,,"7=ALCF disabled, AHT enabled, AR enabled, ACF enabled","F=ALCF enabled, AHT enabled, AR enabled, ACF enabled",,
7D0-09-01,xxx*,xxxx,xxxx,"City Safety (CS) & Approach Detection Control Function (ADCF) & 
Courtesy Wipe After Wash (CWAW) & Driver Alert System (DAS)",,,
,,,,"0=CS disabled, ADCF disabled, CWAW disabled, DAS disabled","8=CS enabled, ADCF disabled, CWAW disabled, DAS disabled",,
,,,,"1=CS disabled, ADCF disabled, CWAW disabled, DAS enabled","9=CS enabled, ADCF disabled, CWAW disabled, DAS enabled",,
,,,,"2=CS disabled, ADCF disabled, CWAW enabled, DAS disabled","A=CS enabled, ADCF disabled, CWAW enabled, DAS disabled",,
,,,,"3=CS disabled, ADCF disabled, CWAW enabled, DAS enabled","B=CS enabled, ADCF disabled, CWAW enabled, DAS enabled",,
,,,,"4=CS disabled, ADCF enabled, CWAW disabled, DAS disabled","C=CS enabled, ADCF enabled, CWAW disabled, DAS disabled",,
,,,,"5=CS disabled, ADCF enabled, CWAW disabled, DAS enabled","D=CS enabled, ADCF enabled, CWAW disabled, DAS enabled",,
,,,,"6=CS disabled, ADCF enabled, CWAW enabled, DAS disabled","E=CS enabled, ADCF enabled, CWAW enabled, DAS disabled",,
,,,,"7=CS disabled, ADCF enabled, CWAW enabled, DAS enabled","F=CS enabled, ADCF enabled, CWAW enabled, DAS enabled",,
7D0-09-01,xxxx,*xxx,xxxx,Easy Entry/Exit (EEE) & Forward Collision Warning (FCW) & Fuel Operated Heater (FOH),,,
,,,,"0=EEE disabled, FCW none, FOH disabled","8=EEE enabled, FCW none, FOH disabled",,
,,,,"1=EEE disabled, FCW none, FOH enabled","9=EEE enabled, FCW none, FOH enabled",,
,,,,"2=EEE disabled, FCW FCW, FOH disabled","A=EEE enabled, FCW FCW, FOH disabled",,
,,,,"3=EEE disabled, FCW FCW, FOH enabled","B=EEE enabled, FCW FCW, FOH enabled",,
,,,,"4=EEE disabled, FCW FCW+FDA, FOH disabled","C=EEE enabled, FCW FCW+FDA, FOH disabled",,
,,,,"5=EEE disabled, FCW FCW+FDA, FOH enabled","D=EEE enabled, FCW FCW+FDA, FOH enabled",,
,,,,"6=EEE disabled, FCW Unused, FOH disabled","E=EEE enabled, FCW Unused, FOH disabled",,
,,,,"7=EEE disabled, FCW Unused, FOH enabled","F=EEE enabled, FCW Unused, FOH enabled",,
7D0-09-01,xxxx,x*xx,xxxx,"Global Window Open (GWO) & Global Window Close (GWC) & 
Daytime Running Lamps Control Function (DRLCF) & Temporary Mobility Kit (TMK)",,,
,,,,"0=GWO disabled, GWC disabled, DRLCF disabled, TMK disabled","8=GWO enabled, GWC disabled, DRLCF disabled, TMK disabled",,
,,,,"1=GWO disabled, GWC disabled, DRLCF disabled, TMK enabled","9=GWO enabled, GWC disabled, DRLCF disabled, TMK enabled",,
