7D0-01-01,*xxx,xxxx,xx--,"Smart DSP (DSP), AAM, Sirius Satellite Radio (SDARS), Rear Seat Entertainment (RSEM)",,
,,,,"0=DSP Disabled, AAM Disabled, SDARS Disabled, Rear Seat Entertainment Disabled","8=DSP Enabled, AAM Disabled, SDARS Disabled, Rear Seat Entertainment Disabled",
,,,,"1=DSP Disabled, AAM Disabled, SDARS Disabled, Rear Seat Entertainment Enabled","9=DSP Enabled, AAM Disabled, SDARS Disabled, Rear Seat Entertainment Enabled",
,,,,"2=DSP Disabled, AAM Disabled, SDARS Enabled, Rear Seat Entertainment Disabled","A=DSP Enabled, AAM Disabled, SDARS Enabled, Rear Seat Entertainment Disabled",
,,,,"3=DSP Disabled, AAM Disabled, SDARS Enabled, Rear Seat Entertainment Enabled","B=DSP Enabled, AAM Disabled, SDARS Enabled, Rear Seat Entertainment Enabled",
,,,,"4=DSP Disabled, AAM Enabled, SDARS Disabled, Rear Seat Entertainment Disabled","C=DSP Enabled, AAM Enabled, SDARS Disabled, Rear Seat Entertainment Disabled",
,,,,"5=DSP Disabled, AAM Enabled, SDARS Disabled, Rear Seat Entertainment Enabled","D=DSP Enabled, AAM Enabled, SDARS Disabled, Rear Seat Entertainment Enabled",
,,,,"6=DSP Disabled, AAM Enabled, SDARS Enabled, Rear Seat Entertainment Disabled","E=DSP Enabled, AAM Enabled, SDARS Enabled, Rear Seat Entertainment Disabled",
,,,,"7=DSP Disabled, AAM Enabled, SDARS Enabled, Rear Seat Entertainment Enabled","F=DSP Enabled, AAM Enabled, SDARS Enabled, Rear Seat Entertainment Enabled",
7D0-01-01,x*xx,xxxx,xx--,"PDC HMI, Reverse View Camera (RVC 8"" screen Only), Reserved, Illumination Strategy",,
,,,,"0=PDC HMI Disabled, RVC Not Present, Reserved, Illumination FNA","8=PDC HMI Enabled, RVC Not Present, Reserved, Illumination FNA",
,,,,"1=PDC HMI Disabled, RVC Not Present, Reserved, Illumination FoE","9=PDC HMI Enabled, RVC Not Present, Reserved, Illumination FoE",
,,,,"2=PDC HMI Disabled, RVC Present, Reserved, Illumination FNA","A=PDC HMI Enabled, RVC Present, Reserved, Illumination FNA",
,,,,"3=PDC HMI Disabled, RVC Present, Reserved, Illumination FoE","B=PDC HMI Enabled, RVC Present, Reserved, Illumination FoE",
,,,,4=Reserved,C=Reserved,
,,,,5=Reserved,D=Reserved,
,,,,6=Reserved,E=Reserved,
,,,,7=Reserved,F=Reserved,
,,,,"0=SD Slot Present, Speed Limit in HMI Enabled, Non-SSV, Automatic","8=SD Slot Not Present, Speed Limit in HMI Enabled, Non-SSV, Automatic",
,,,,"1=SD Slot Present, Speed Limit in HMI Enabled, Non-SSV, Manual","9=SD Slot Not Present, Speed Limit in HMI Enabled, Non-SSV, Manual",
,,,,"2=SD Slot Present, Speed Limit in HMI Enabled, SSV, Automatic","A=SD Slot Not Present, Speed Limit in HMI Enabled, SSV, Automatic",
,,,,"3=SD Slot Present, Speed Limit in HMI Enabled, SSV, Manual","B=SD Slot Not Present, Speed Limit in HMI Enabled, SSV, Manual",
,,,,"4=SD Slot Present, Speed Limit in HMI Disabled, Non-SSV, Automatic","C=SD Slot Not Present, Speed Limit in HMI Disabled, Non-SSV, Automatic",
,,,,"5=SD Slot Present, Speed Limit in HMI Disabled, Non-SSV, Manual","D=SD Slot Not Present, Speed Limit in HMI Disabled, Non-SSV, Manual",
,,,,"6=SD Slot Present, Speed Limit in HMI Disabled, SSV, Automatic","E=SD Slot Not Present, Speed Limit in HMI Disabled, SSV, Automatic",
,,,,"7=SD Slot Present, Speed Limit in HMI Disabled, SSV, Manual","F=SD Slot Not Present, Speed Limit in HMI Disabled, SSV, Manual",
7D0-01-02,xxx*,xxxx,xx--,"ECALL Message Stratergy, Non-Metric Units for Nav, Ambient Lighting (AL), Door Keypad Menu (DKM)",,
,,,,"0=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Not Available, DKM Not Available","8=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Not Available, DKM Not Available",
,,,,"1=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Not Available, DKM Available","9=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Not Available, DKM Available",
,,,,"2=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Available, DKM Not Available","A=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Available, DKM Not Available",
,,,,"3=ECALL NA Strategy (CGEA 1.2), Miles/Feet, AL Available, DKM Available","B=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Feet, AL Available, DKM Available",
,,,,"4=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Not Available, DKM Not Available","C=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Not Available, DKM Not Available",
,,,,"5=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Not Available, DKM Available","D=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Not Available, DKM Available",
,,,,"6=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Available, DKM Not Available","E=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Available, DKM Not Available",
,,,,"7=ECALL NA Strategy (CGEA 1.2), Miles/Yards, AL Available, DKM Available","F=ECALL EU Strategy (CGEA 1.3 or C1MCA), Miles/Yards, AL Available, DKM Available",
7D0-01-02,xxxx,*xxx,xx--,"Fuel Type, HW Steering Wheel Controls (SWC)",,
,,,,"0=Gas Vehicle, SWAC Not Available","8=CNG Vehicle, SWAC Not Available",
,,,,"1=Gas Vehicle, SWAC with Volume, PTT, etc. (Variant C)","9=CNG Vehicle, SWAC with Volume, PTT, etc. (Variant C)",
,,,,"2=Gas Vehicle, SWAC with Mode, Seek, etc. (Variant A)","A=CNG Vehicle, SWAC with Mode, Seek, etc. (Variant A)",
,,,,3=Reserved,B=Reserved,
,,,,"4=Diesel Vehicle, SWAC Not Available","C=Electric Vehicle (BEV), SWAC Not Available",
,,,,"5=Diesel Vehicle, SWAC with Volume, PTT, etc. (Variant C)","D=Electric Vehicle (BEV), SWAC with Volume, PTT, etc. (Variant C)",
,,,,"6=Diesel Vehicle, SWAC with Mode, Seek, etc. (Variant A)","E=Electric Vehicle (BEV), SWAC with Mode, Seek, etc. (Variant A)",
,,,,7=Reserved,F=Reserved,
7D0-01-02,xxxx,x*xx,xx--,"Mode Man Icon [Climate] (MMI), Climate Control Type (CCT), Surround Sound Available in Occupancy Mode (SSA), Nav Repeater Format (NRF)",,
,,,,"0=MMI Disabled, CCT Automatic, SSA Available, NRF Motorola Format","8=MMI Enabled, CCT Automatic, SSA Available, NRF Motorola Format",
,,,,"1=MMI Disabled, CCT Automatic, SSA Available, NRF Intel Format","9=MMI Enabled, CCT Automatic, SSA Available, NRF Intel Format",
,,,,"2=MMI Disabled, CCT Automatic, SSA Not Available, NRF Motorola Format","A=MMI Enabled, CCT Automatic, SSA Not Available, NRF Motorola Format",
,,,,"3=MMI Disabled, CCT Automatic, SSA Not Available, NRF Intel Format","B=MMI Enabled, CCT Automatic, SSA Not Available, NRF Intel Format",
,,,,"4=MMI Disabled, CCT Manual, SSA Available, NRF Motorola Format","C=MMI Enabled, CCT Manual, SSA Available, NRF Motorola Format",
,,,,"5=MMI Disabled, CCT Manual, SSA Available, NRF Intel Format","D=MMI Enabled, CCT Manual, SSA Available, NRF Intel Format",
,,,,"6=MMI Disabled, CCT Manual, SSA Not Available, NRF Motorola Format","E=MMI Enabled, CCT Manual, SSA Not Available, NRF Motorola Format",
,,,,"7=MMI Disabled, CCT Manual, SSA Not Available, NRF Intel Format","F=MMI Enabled, CCT Manual, SSA Not Available, NRF Intel Format",
7D0-01-02,xxxx,xx*x,xx--,"Plug-in High Efficiency Vehicle (PHEV), Recirc Icon (RI), Ford Works (FW), Front Camera (FC)",,
,,,,"0=PHEV Not Available, RI Disabled, FW Not Available, FC Not Available","8=PHEV Available, RI Disabled, FW Not Available, FC Not Available",
,,,,"1=PHEV Not Available, RI Disabled, FW Not Available, FC Available","9=PHEV Available, RI Disabled, FW Not Available, FC Available",
,,,,"2=PHEV Not Available, RI Disabled, FW Available, FC Not Available","A=PHEV Available, RI Disabled, FW Available, FC Not Available",
,,,,"3=PHEV Not Available, RI Disabled, FW Available, FC Available","B=PHEV Available, RI Disabled, FW Available, FC Available",
,,,,"4=PHEV Not Available, RI Enabled, FW Not Available, FC Not Available","C=PHEV Available, RI Enabled, FW Not Available, FC Not Available",
,,,,"5=PHEV Not Available, RI Enabled, FW Not Available, FC Available","D=PHEV Available, RI Enabled, FW Not Available, FC Available",
,,,,"6=PHEV Not Available, RI Enabled, FW Available, FC Not Available","E=PHEV Available, RI Enabled, FW Available, FC Not Available",
,,,,"7=PHEV Not Available, RI Enabled, FW Available, FC Available","F=PHEV Available, RI Enabled, FW Available, FC Available",
7D0-01-02,xxxx,xxx*,xx--,"DM6 HMI, Number of Bladders [MCS or WOW Seat], External CD (ECD)",,
,,,,"0=DM6 Off, 9 Bladders, ECD Not Present","8=DM6 On, 9 Bladders, ECD Not Present",
,,,,"1=DM6 Off, 9 Bladders, ECD Present","9=DM6 On, 9 Bladders, ECD Present",
,,,,"2=DM6 Off, 3 Bladders, ECD Not Present","A=DM6 On, 3 Bladders, ECD Not Present",
,,,,"3=DM6 Off, 3 Bladders, ECD Present","B=DM6 On, 3 Bladders, ECD Present",
,,,,"4=DM6 Off, 7 Bladders, ECD Not Present","C=DM6 On, 7 Bladders, ECD Not Present",
,,,,"5=DM6 Off, 7 Bladders, ECD Present","D=DM6 On, 7 Bladders, ECD Present",
,,,,"6=DM6 Off, 11 Bladders, ECD Not Present","E=DM6 On, 11 Bladders, ECD Not Present",
,,,,"7=DM6 Off, 11 Bladders, ECD Present","F=DM6 On, 11 Bladders, ECD Present",
7D0-01-02,xxxx,xxxx,*x--,"CGEA Version, Heated Windshield, Rear Climate Type",,
,,,,"0=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Manual w/o Air Flow Mode","8=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Manual w/o Air Flow Mode",
,,,,"1=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Manual w/Air Flow Mode","9=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Manual w/Air Flow Mode",
,,,,"2=CGEA Ver. 1.2/C1MCA, Heated Windshield Disabled, Rear Climate Automatic","A=CGEA Ver. 1.3, Heated Windshield Disabled, Rear Climate Automatic",
,,,,3=Reserved,B=Reserved,
,,,,"4=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Manual w/o Air Flow Mode","C=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Manual w/o Air Flow Mode",
,,,,"5=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Manual w/Air Flow Mode","D=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Manual w/Air Flow Mode",
,,,,"6=CGEA Ver. 1.2/C1MCA, Heated Windshield Enabled, Rear Climate Automatic","E=CGEA Ver. 1.3, Heated Windshield Enabled, Rear Climate Automatic",
,,,,7=Reserved,F=Reserved,
7D0-01-02,xxxx,xxxx,x*--,"Sirius Travel Link (TL), NAV Repeater Conformance, Multi-Contour Seats (MCS)",,
,,,,"0=Travel Link Disabled, Nav Repeater Off, Multi-Contour Seats Disabled","8=Travel Link Enabled, Nav Repeater Off, Multi-Contour Seats Disabled",
,,,,"1=Travel Link Disabled, Nav Repeater Off, Multi-Contour Seats Enabled","9=Travel Link Enabled, Nav Repeater Off, Multi-Contour Seats Enabled",
,,,,"2=Travel Link Disabled, Nav Repeater Current, Multi-Contour Seats Disabled","A=Travel Link Enabled, Nav Repeater Current, Multi-Contour Seats Disabled",
,,,,"3=Travel Link Disabled, Nav Repeater Current, Multi-Contour Seats Enabled","B=Travel Link Enabled, Nav Repeater Current, Multi-Contour Seats Enabled",
,,,,"4=Travel Link Disabled, Nav Repeater HUD Support, Multi-Contour Seats Disabled","C=Travel Link Enabled, Nav Repeater HUD Support, Multi-Contour Seats Disabled",
,,,,"5=Travel Link Disabled, Nav Repeater HUD Support, Multi-Contour Seats Enabled","D=Travel Link Enabled, Nav Repeater HUD Support, Multi-Contour Seats Enabled",
,,,,6=Reserved,E=Reserved,
,,,,7=Reserved,F=Reserved,
,,,,Country Code (See Country Codes Tab),,
7D0-02-01,****,xxxx,xx--,"Country Code: 5553=U.S., 4341=CANADA","5753=Allows NAV in motion On Sync 3 v2.2-3.0, viewing text messages, Sirius Travel Link still works. 911 assist will be Disabled.",
,,,,,,
7D0-02-01,xxxx,**xx,xx--,Boot Screen Animations Sync Versions 3.0 thru 3.3 (Splash Screens),,
,,,,Sync 3.0 thru 3.3 Boot Animations can use either version of the Ford or Lincoln themes at 7D0-03-01. OEM Configuration is shown.,,
,,,,,Notes:,
,,,,00=Ford/Lincoln,,
,,,,01=Ford/Lincoln ,(Default under 3.0 thru 3.3),
,,,,02=Not Used,,
,,,,03=Lincoln Black Label,Lincoln-Timeless w/Black Label animation,
,,,,04=Lincoln Presidential,Lincoln-Timeless w/Presidential animation,
,,,,05=Raptor Ford Performance,Ford-Timeless w/Raptor animation,
,,,,06=Mustang Ford Performance,Ford-Timeless w/Mustang animation,
,,,,07=GT350R Shelby,Ford-Timeless w/Shelby animation,
,,,,08=Vignale Classic,Ford-Classic w/Vignale animation,
,,,,09=Shelby Mustang R1,Ford-Timeless w/Shelby Racing animation,
,,,,0A=Ford Boot Screen with Lincoln Theme,Enables Ford Boot Screen with Lincoln Theme Enabled,
,,,,0B=ST (Ford Performance) - Sport Technology,ford-Timeless w/ST animation,
,,,,0C=RS (Ford Performance) - Rallye Sport,Ford-Timeless w/RS animation,
,,,,0D=GT (Ford Performance) - Grand Touring,Ford-Timeless w/GT animation,
,,,,0E=Lincoln Continental,Lincoln-Next w/Continental animation,
,,,,"0F=Lincoln Navigator (MY18+ with 10"" Display)",Lincoln-Next w/Navigator animation,
,,,,Boot Screen Animations Sync Version 3.4 (Splash Screens),,
,,,,Sync 3.4 Boot Animations can use either the Ford MY20 or Lincoln MY20 themes at 7D0-03-01. OEM Configuration is shown.,,
,,,,,Notes:,
,,,,00=Obsolete (not used in 3.4),,
,,,,01=Obsolete (not used in 3.4),,
,,,,02=Obsolete (not used in 3.4),,
,,,,03=Lincoln Black Label,Lincoln-MY20 w/Black Label animation,
,,,,04=Lincoln Presidential,Lincoln-MY20 w/Presidential animation,
,,,,05=Raptor Ford Performance,Ford-MY20 w/Raptor animation,
,,,,06=Mustang Ford Performance,Ford-MY20 w/Mustang animation,
,,,,07=GT350R Shelby,Ford-MY20 w/Shelby animation,
,,,,08=Vignale,Ford-MY20 w/Vignale animation,
,,,,09=Shelby Mustang R1,Ford-MY20 w/Shelby Racing animation,
,,,,0A=Obsolete (not used in 3.4),,
,,,,0B=ST (Ford Performance) - Sport Technology,ford-MY20 w/ST animation,
,,,,0C=RS (Ford Performance) - Rallye Sport,Ford-MY20 w/RS animation,
,,,,0D=Obsolete (not used in 3.4),,
,,,,0E=Lincoln Continental,Lincoln-MY20 w/Continental animation,
,,,,0F=Lincoln Navigator,Lincoln-10L-MY20 w/Navigator animation,
,,,,10=EVO (Ford Performance),Ford-MY20 w/EVO animation,
,,,,11=Aviator,Lincoln-10L-MY20 w/U611 (Aviator) animation,
,,,,12=Explorer,Ford-10P-MY20 w/U625 (Explorer) animation,
,,,,13=Corsair,Lincoln-MY20 w/CX483 (Corsair) animation,
,,,,14=Nautilus,Lincoln-MY20 w/U540 (Nautilus) animation,
,,,,17=Bronco,Ford-MY20 w/CX430 (Bronco) animation,
,,,,,,
7D0-02-01,xxxx,xx**,xx--,Vehicle Style in Camera Views,,
,,,,00=None,08=Reserved,
,,,,01=Sedan (Mondeo),09=Reserved,
,,,,02=Convertible/Coupe (Mustang),0A=Reserved,
,,,,03=Pickup Truck (F-Series),0B=NEW STYLE Hatchback (Focus 2019),
,,,,"04=SUV/CUV (Kuga, Explorer, etc.)",0C=Reserved,
,,,,05=Van (Transit),0D=Reserved,
,,,,06=Hatchback (Focus),0E=NEW STYLE SUV (Kuga 2020),
,,,,07=Reserved,0F=Reserved,
7D0-02-01,xxxx,xxxx,*x--,"Smart Data Link Connector (SDLC), Vehicle settings - B-car Only, Rear View Camera (RVC) Split View, 360 Camera View ",,
,,,,"0=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Not Available","8=SDLC Present, B-car On, RVC SV Not Available, 360 CV Not Available",
,,,,"1=SDLC Not Present, B-car On, RVC SV Not Available, 360 CV Available","9=SDLC Present, B-car On, RVC SV Not Available, 360 CV Available",
,,,,"2=SDLC Not Present, B-car On, RVC SV Available, 360 CV Not Available","A=SDLC Present, B-car On, RVC SV Available, 360 CV Not Available",
,,,,"3=SDLC Not Present, B-car On, RVC SV Available, 360 CV Available","B=SDLC Present, B-car On, RVC SV Available, 360 CV Available",
,,,,"4=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Not Available","C=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Not Available",
,,,,"5=SDLC Not Present, B-car Off, RVC SV Not Available, 360 CV Available","D=SDLC Present, B-car Off, RVC SV Not Available, 360 CV Available",
,,,,"6=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Not Available","E=SDLC Present, B-car Off, RVC SV Available, 360 CV Not Available",
,,,,"7=SDLC Not Present, B-car Off, RVC SV Available, 360 CV Available","F=SDLC Present, B-car Off, RVC SV Available, 360 CV Available",
7D0-02-01,xxxx,xxxx,x*--,"B299 Platfom (Subcompact) Strategy, DAFVC Split View, Hill Start Assist (B-Car Only), ESP Setting (B-Car Only)",,
,,,,"0=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off","8=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"1=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) On","9=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"2=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) Off","A=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"3=B299 Strategy Not Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) On","B=B299 Strategy Available, DAFVC Not Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,"4=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) Off","C=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) Off",
,,,,"5=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) On","D=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) Off, ESP (B-Car) On",
,,,,"6=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) Off","E=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) Off",
,,,,"7=B299 Strategy Not Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) On","F=B299 Strategy Available, DAFVC Available, Hill Start (B-Car) On, ESP (B-Car) On",
,,,,,,
7D0-02-02,*xxx,xxxx,xx--,"ESP Hard Button Timer - B-Car Platfom (Subcompact) Only, Message Center HMI - B-Car Platfom (Subcompact) Only, List Browser",,
,,,,"0=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation and Media","8=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation and Media",
,,,,"1=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser Navigation Only","9=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser Navigation Only",
,,,,"2=ESP Hard Button Timer FoE, Message Center HMI Off, List Browser None","A=ESP Hard Button Timer FNA, Message Center HMI Off, List Browser None",
,,,,3=Reserved,B=Reserved,
,,,,"4=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation and Media","C=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation and Media",
,,,,"5=ESP Hard Button Timer FoE, Message Center HMI On, List Browser Navigation Only","D=ESP Hard Button Timer FNA, Message Center HMI On, List Browser Navigation Only",
,,,,"6=ESP Hard Button Timer FoE, Message Center HMI On, List Browser None","E=ESP Hard Button Timer FNA, Message Center HMI On, List Browser None",
,,,,7=Reserved,F=Reserved,
7D0-02-02,x*xx,xxxx,xx--,"Electronic Horizon, V363 Strategy (Transit Platform), Outside Temperature HMI, Flank Guard HMI",,
,,,,"0=Electronic Horizon Off, V363 Off, Outside Temp Display Off, Flank Guard Side Sensors Off","8=Electronic Horizon On, V363 Off, Outside Temp Display Off, Flank Guard Side Sensors Off",
,,,,"1=Electronic Horizon Off, V363 Off, Outside Temp Display Off, Flank Guard Side Sensors On","9=Electronic Horizon On, V363 Off, Outside Temp Display Off, Flank Guard Side Sensors On",
,,,,"2=Electronic Horizon Off, V363 Off, Outside Temp Display On, Flank Guard Side Sensors Off","A=Electronic Horizon On, V363 Off, Outside Temp Display On, Flank Guard Side Sensors Off",
,,,,"3=Electronic Horizon Off, V363 Off, Outside Temp Display On, Flank Guard Side Sensors On","B=Electronic Horizon On, V363 Off, Outside Temp Display On, Flank Guard Side Sensors On",
,,,,"4=Electronic Horizon Off, V363 On, Outside Temp Display Off, Flank Guard Side Sensors Off","C=Electronic Horizon On, V363 On, Outside Temp Display Off, Flank Guard Side Sensors Off",
,,,,"5=Electronic Horizon Off, V363 On, Outside Temp Display Off, Flank Guard Side Sensors On","D=Electronic Horizon On, V363 On, Outside Temp Display Off, Flank Guard Side Sensors On",
,,,,"6=Electronic Horizon Off, V363 On, Outside Temp Display On, Flank Guard Side Sensors Off","E=Electronic Horizon On, V363 On, Outside Temp Display On, Flank Guard Side Sensors Off",
,,,,"7=Electronic Horizon Off, V363 On, Outside Temp Display On, Flank Guard Side Sensors On","F=Electronic Horizon On, V363 On, Outside Temp Display On, Flank Guard Side Sensors On",
7D0-02-02,xx*x,xxxx,xx--,"Charge Port Lock (CPL), Parking Brake Type, Electronic Stability Control (ESC) (ST Vehicles Only), Rain Sensor (B-Car Platfom (Subcompact) Only)",,
,,,,"0=CPL Disabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Disabled","8=CPL Enabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Disabled",
,,,,"1=CPL Disabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Enabled","9=CPL Enabled, Park Brake Type Mechanical, ESC Disabled, Rain Sensor Enabled",
,,,,"2=CPL Disabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Disabled","A=CPL Enabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Disabled",
,,,,"3=CPL Disabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Enabled","B=CPL Enabled, Park Brake Type Mechanical, ESC Enabled, Rain Sensor Enabled",
,,,,"4=CPL Disabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Disabled","C=CPL Enabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Disabled",
,,,,"5=CPL Disabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Enabled","D=CPL Enabled, Park Brake Type Electronic, ESC Disabled, Rain Sensor Enabled",
,,,,"6=CPL Disabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Disabled","E=CPL Enabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Disabled",
,,,,"7=CPL Disabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Enabled","F=CPL Enabled, Park Brake Type Electronic, ESC Enabled, Rain Sensor Enabled",
7D0-02-02,xxx*,xxxx,xx--,"Hazard Spot Warning, MyKey Settings - B-Car Platfom (Subcompact) Only, Trailer Backup Assist (TBA), Rear Defrost (RD)",,
,,,,"0=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD On","8=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD On",
,,,,"1=Hazard Spot Not Available, MyKey Not Available, TBA Not Available, RD Off","9=Hazard Spot Available, MyKey Not Available, TBA Not Available, RD Off",
,,,,"2=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD On","A=Hazard Spot Available, MyKey Not Available, TBA Available, RD On",
,,,,"3=Hazard Spot Not Available, MyKey Not Available, TBA Available, RD Off","B=Hazard Spot Available, MyKey Not Available, TBA Available, RD Off",
,,,,"4=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD On","C=Hazard Spot Available, MyKey Available, TBA Not Available, RD On",
,,,,"5=Hazard Spot Not Available, MyKey Available, TBA Not Available, RD Off","D=Hazard Spot Available, MyKey Available, TBA Not Available, RD Off",
,,,,"6=Hazard Spot Not Available, MyKey Available, TBA Available, RD On","E=Hazard Spot Available, MyKey Available, TBA Available, RD On",
,,,,"7=Hazard Spot Not Available, MyKey Available, TBA Available, RD Off","F=Hazard Spot Available, MyKey Available, TBA Available, RD Off",
7D0-02-02,xxxx,*xxx,xx--,"Deep Sleep (DS), Revel Sound System (Lincoln) (RSS) / B&O Sound System (Ford) (B&O), PDC Architecture (CGEA 1.3 / CIMCA), TCU",,Common Global Electrical Architecture (CGEA)
,,,,"0=DS Off, RSS/B&O Not Present, PDC CGEA 1.3, TCU Not Present","8=DS On, RSS/B&O Not Present, PDC CGEA 1.3, TCU Not Present",
,,,,"1=DS Off, RSS/B&O Not Present, PDC CGEA 1.3, TCU Present","9=DS On, RSS/B&O Not Present, PDC CGEA 1.3, TCU Present",
,,,,"2=DS Off, RSS/B&O Not Present, PDC CIMCA, TCU Not Present","A=DS On, RSS/B&O Not Present, PDC CIMCA, TCU Not Present",
,,,,"3=DS Off, RSS/B&O Not Present, PDC CIMCA, TCU Present","B=DS On, RSS/B&O Not Present, PDC CIMCA, TCU Present",
,,,,"4=DS Off, RSS/B&O Present, PDC CGEA 1.3, TCU Not Present","C=DS On, RSS/B&O Present, PDC CGEA 1.3, TCU Not Present",
,,,,"5=DS Off, RSS/B&O Present, PDC CGEA 1.3, TCU Present","D=DS On, RSS/B&O Present, PDC CGEA 1.3, TCU Present",
,,,,"6=DS Off, RSS/B&O Present, PDC CIMCA, TCU Not Present","E=DS On, RSS/B&O Present, PDC CIMCA, TCU Not Present",
,,,,"7=DS Off, RSS/B&O Present, PDC CIMCA, TCU Present","F=DS On, RSS/B&O Present, PDC CIMCA, TCU Present",
7D0-02-02,xxxx,x*xx,xx--,"Multi Camera Strategy Camera Toggle Button (CTB), Trailer Reverse Guidance (TRG), Camera High Mount Stop Light (CHMSL) Camera, Aux Camera",,
,,,,"0=CTB Hard, TRG Disabled, CHMSL Disabled, Aux Camera Disabled","8=CTB Soft, TRG Disabled, CHMSL Disabled, Aux Camera Disabled",
,,,,"1=CTB Hard, TRG Disabled, CHMSL Disabled, Aux Camera Enabled","9=CTB Soft, TRG Disabled, CHMSL Disabled, Aux Camera Enabled",
,,,,"2=CTB Hard, TRG Disabled, CHMSL Enabled, Aux Camera Disabled","A=CTB Soft, TRG Disabled, CHMSL Enabled, Aux Camera Disabled",
,,,,"3=CTB Hard, TRG Disabled, CHMSL Enabled, Aux Camera Enabled","B=CTB Soft, TRG Disabled, CHMSL Enabled, Aux Camera Enabled",
,,,,"4=CTB Hard, TRG Enabled, CHMSL Disabled, Aux Camera Disabled","C=CTB Soft, TRG Enabled, CHMSL Disabled, Aux Camera Disabled",
,,,,"5=CTB Hard, TRG Enabled, CHMSL Disabled, Aux Camera Enabled","D=CTB Soft, TRG Enabled, CHMSL Disabled, Aux Camera Enabled",
